target	target_kind	status	detail
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+4	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+8	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+12	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+16	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+20	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+24	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+32	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+36	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+40	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+44	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+48	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+52	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+56	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+60	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+64	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+68	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+72	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+76	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+80	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+84	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+88	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+92	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+96	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+100	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+104	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+108	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+112	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+116	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+120	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+124	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+128	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+132	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+136	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+140	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+144	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+148	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+152	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+156	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+160	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+164	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+168	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+172	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+176	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+180	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+184	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+188	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+192	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+196	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+200	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+204	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+208	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+212	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+216	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+220	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+224	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+228	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+232	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+236	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+240	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+244	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+248	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+252	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+256	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+260	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+264	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+268	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+272	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+276	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+280	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+284	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyGunCVTable+288	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+4	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+8	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+12	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+16	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+20	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+24	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+32	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+36	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+40	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+44	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+48	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+52	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+56	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+60	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+64	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+68	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+72	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+76	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+80	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+84	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+88	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+92	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+96	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+100	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+104	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+108	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+112	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+116	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+120	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+124	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+128	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+132	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+136	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+140	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+144	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+148	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+152	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+156	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+160	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+164	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+168	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+172	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+176	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+180	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+184	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+188	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+192	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+196	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+200	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+204	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STJellyManCVTable+208	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+4	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+8	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+12	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+16	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+20	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+24	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+32	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+36	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+40	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+44	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+48	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+52	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+56	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+60	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+64	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+68	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+72	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+76	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+80	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+84	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+88	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+92	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+96	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+100	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+104	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+108	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+112	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+116	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+120	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+124	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+128	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+132	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+136	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+140	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+144	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+148	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+152	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+156	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+160	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+164	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+168	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+172	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+176	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+180	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+184	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+188	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+192	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+196	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+200	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+204	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+208	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+212	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+216	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+220	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+224	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+228	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+232	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+236	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+240	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+244	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+248	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+252	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+256	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+260	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+264	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+268	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+272	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+276	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+280	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+284	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STLBombCVTable+288	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+4	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+8	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+12	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+16	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+20	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+24	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+32	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+36	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+40	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+44	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+48	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+52	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+56	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+60	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+64	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+68	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+72	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+76	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+80	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+84	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+88	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+92	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+96	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+100	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+104	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+108	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+112	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+116	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+120	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+124	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+128	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+132	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+136	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+140	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+144	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+148	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+152	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+156	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+160	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+164	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+168	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+172	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+176	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+180	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+184	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+188	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+192	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+196	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+200	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+204	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+208	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+212	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+216	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+220	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+224	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+228	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+232	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+236	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+240	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+244	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+248	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+252	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+256	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+260	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+264	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+268	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+272	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+276	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+280	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+284	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMBombCVTable+288	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+4	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+8	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+12	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+16	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+20	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+24	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+32	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+36	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+40	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+44	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+48	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+52	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+56	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+60	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+64	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+68	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+72	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+76	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+80	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+84	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+88	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+92	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+96	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+100	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+104	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+108	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+112	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+116	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+120	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+124	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+128	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+132	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+136	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+140	vtable_slot	disabled	apply=0
/SubmarineTitans/Recovered/VTables/STMineSetCVTable+144	vtable_slot	disabled	apply=0
