apply	shape_id	type_path	length	target_count	field_count	confidence	reason
0	AnonShape_004D8D40_E38296AE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004D8D40_E38296AE	1268	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004D95A0_E0EC0EDA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004D95A0_E0EC0EDA	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DA230_146070EB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DA230_146070EB	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DBE00_6A369FCE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DBE00_6A369FCE	1572	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DBF30_A21FD76C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DBF30_A21FD76C	1572	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DCC80_51520547	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCC80_51520547	1264	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DCCF0_9EF15352	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCCF0_9EF15352	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DD2B0_72D0AD44	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD2B0_72D0AD44	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DD350_A9264D08	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD350_A9264D08	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DD690_445B44C4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD690_445B44C4	40	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DE000_A2D9992B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE000_A2D9992B	40	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DE030_FF2F073D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE030_FF2F073D	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DE0D0_7D361D61	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE0D0_7D361D61	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DE7B0_5F4E7C57	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE7B0_5F4E7C57	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DE820_B766666A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE820_B766666A	508	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DEF50_827A6EEF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DEF50_827A6EEF	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DEFF0_D4187D59	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DEFF0_D4187D59	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DF100_3B3D6BBD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DF100_3B3D6BBD	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DF1A0_EBE752D6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DF1A0_EBE752D6	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DF910_541A5D53	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DF910_541A5D53	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DF950_B7AEE0F8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DF950_B7AEE0F8	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DFB90_1056A84E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFB90_1056A84E	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DFE90_BF94B3BE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFE90_BF94B3BE	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004DFF30_F8774036	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFF30_F8774036	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E1D70_7A782B67	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E1D70_7A782B67	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E2040_DF20E090	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2040_DF20E090	40	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E2340_DEA10005	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2340_DEA10005	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E28D0_27E8535E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E28D0_27E8535E	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E2970_63369589	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2970_63369589	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E2A90_CF6CF081	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E2A90_CF6CF081	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E4480_A040BC9C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4480_A040BC9C	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E4520_39282B68	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4520_39282B68	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E46F0_804489CA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E46F0_804489CA	52	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E48F0_57009E81	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E48F0_57009E81	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E4990_B671467E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4990_B671467E	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E6B40_D9F60BDA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E6B40_D9F60BDA	8	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E6D00_80D2A513	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E6D00_80D2A513	8	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E76E0_6EC402CD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E76E0_6EC402CD	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E7980_977A5E1C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E7980_977A5E1C	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E95C0_C1BCC3A4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E95C0_C1BCC3A4	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E96C0_DBD60D35	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E96C0_DBD60D35	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E9960_2F4329A9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9960_2F4329A9	1568	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_004E99E0_8E8A0023	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E99E0_8E8A0023	1568	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E9B10_29E30AA9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9B10_29E30AA9	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E9BB0_CD9D470B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9BB0_CD9D470B	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004E9C00_4C56ED05	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9C00_4C56ED05	1140	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004EAF60_69129DB1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EAF60_69129DB1	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004EB6D0_73BE0EF9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EB6D0_73BE0EF9	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004EBAB0_68F8AF0E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EBAB0_68F8AF0E	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004EC050_2F5ECB40	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EC050_2F5ECB40	1540	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004ECAC0_58E78526	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ECAC0_58E78526	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004ECB60_6605ADBC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ECB60_6605ADBC	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004ED430_B731E46F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ED430_B731E46F	1236	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004EF320_4ED0B5D2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EF320_4ED0B5D2	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004F0E60_F07A2E87	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F0E60_F07A2E87	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004F1530_06BD9341	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F1530_06BD9341	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004F1D20_D68BC0B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F1D20_D68BC0B9	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_004F3130_3F0D2FD9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F3130_3F0D2FD9	16	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004F4570_07A3F315	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F4570_07A3F315	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004F4570_D72BA975	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F4570_D72BA975	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_004FAE70_42EA0A49	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004FAE70_42EA0A49	320	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00505230_07E58A50	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00505230_07E58A50	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0050E7D0_0A0319E6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0050E7D0_0A0319E6	2612	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00512BE0_263FD6FB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00512BE0_263FD6FB	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00516A40_F58EF8B3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00516A40_F58EF8B3	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00517A50_9A50D2E0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00517A50_9A50D2E0	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0051DDD0_03A7BCA6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0051DDD0_03A7BCA6	484	1	1	review	single/weak fixed-offset profile retained for review; unsettled decompiler type propagation: persistent local requires role repair
0	AnonShape_00526100_020D84E3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00526100_020D84E3	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00529F90_28CA9BE3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00529F90_28CA9BE3	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00529FE0_85E582CB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00529FE0_85E582CB	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A030_A4DBF22A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A030_A4DBF22A	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A080_FE10D39B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A080_FE10D39B	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A0D0_AA895067	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A0D0_AA895067	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A140_CB7DEA2A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A140_CB7DEA2A	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A190_200815B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A190_200815B9	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A1E0_8B1F7625	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A1E0_8B1F7625	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A230_82824298	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A230_82824298	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A280_B7ADADEA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A280_B7ADADEA	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A2D0_279FA866	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A2D0_279FA866	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A320_3DA6AF5F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A320_3DA6AF5F	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A390_F1ABEB26	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A390_F1ABEB26	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A3E0_3ACAB03C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A3E0_3ACAB03C	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A4D0_11C787C1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A4D0_11C787C1	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A540_7E2E1D84	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A540_7E2E1D84	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A5C0_7CB2979F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A5C0_7CB2979F	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A640_D5301A8C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A640_D5301A8C	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A6C0_8EEA104A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A6C0_8EEA104A	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A6F0_8710A4D2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A6F0_8710A4D2	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A730_7C85D1BF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A730_7C85D1BF	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052A770_CB744C05	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A770_CB744C05	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0052AB40_8E5CB246	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052AB40_8E5CB246	1116	1	1	review	single/weak fixed-offset profile retained for review; concrete target type preserved
0	AnonShape_0052D0A0_15F42C02	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052D0A0_15F42C02	148	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00533D10_65D50C0F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00533D10_65D50C0F	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00533D10_CE7E6741	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00533D10_CE7E6741	484	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00540760_1B30D233	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00540760_1B30D233	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00540C40_D825DD02	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00540C40_D825DD02	160	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005440C0_A2D6FA40	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005440C0_A2D6FA40	32	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00544150_A51B387C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00544150_A51B387C	32	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00548B90_C039E281	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00548B90_C039E281	1192	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00548BC0_697C8B62	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00548BC0_697C8B62	1192	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0054EAB0_2FB6FE19	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0054EAB0_2FB6FE19	108	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0054EB20_9F64C55E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0054EB20_9F64C55E	108	1	2	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_005501D0_83B30032	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005501D0_83B30032	32	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00550830_31BFDEFC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00550830_31BFDEFC	1108	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00550BB0_E751EA74	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00550BB0_E751EA74	96	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00555650_8E7D0F7D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00555650_8E7D0F7D	80	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00555FE0_3DEE0A7A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00555FE0_3DEE0A7A	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00556170_7A1B01CA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00556170_7A1B01CA	16	1	1	review	single/weak fixed-offset profile retained for review; concrete target type preserved
0	AnonShape_005564C0_811EAACC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005564C0_811EAACC	16	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00556DD0_A5A986D2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00556DD0_A5A986D2	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00557C90_622F3E43	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00557C90_622F3E43	16	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00558840_43BF0074	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00558840_43BF0074	16	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0055B9F0_5AD0309C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055B9F0_5AD0309C	276	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0055BA90_5955EFAA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055BA90_5955EFAA	276	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0055BF20_B5DCD362	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055BF20_B5DCD362	68	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0055C050_16147770	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055C050_16147770	44	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0055DEE0_ADBE9360	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0055DEE0_ADBE9360	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00561670_673C7BE0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00561670_673C7BE0	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00566BD0_FD8EB056	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00566BD0_FD8EB056	500	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00566FF0_D4E50B19	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00566FF0_D4E50B19	3988	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00567060_20B54E08	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00567060_20B54E08	3988	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00567180_24C21D69	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00567180_24C21D69	3984	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00567330_402052C1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00567330_402052C1	3984	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00568850_A20B8306	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00568850_A20B8306	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0056A130_3026AB89	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0056A130_3026AB89	3576	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0056A4D0_88DA6D2B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0056A4D0_88DA6D2B	3596	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005718D0_5EB10456	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005718D0_5EB10456	4412	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00574920_7507981E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00574920_7507981E	1112	1	2	review	multiple consistent fixed offsets in one persistent target; concrete target type preserved
0	AnonShape_00575030_3480E3A1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575030_3480E3A1	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00575640_E6D414E2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575640_E6D414E2	1116	1	1	review	single/weak fixed-offset profile retained for review; concrete target type preserved
0	AnonShape_00575C80_4DEA529C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575C80_4DEA529C	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00575C80_99224805	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575C80_99224805	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00575CB0_50A3FA3A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575CB0_50A3FA3A	44	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00575CB0_EC13795E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00575CB0_EC13795E	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005783F0_545AD987	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005783F0_545AD987	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0057B670_1C4E1DA6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057B670_1C4E1DA6	608	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0057B990_72164111	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057B990_72164111	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0057BF60_049EA94A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0057BF60_049EA94A	36	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00580380_5A13C762	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00580380_5A13C762	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00580700_AE7D638A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00580700_AE7D638A	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00580860_5AE9515A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00580860_5AE9515A	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005808A0_34963C85	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005808A0_34963C85	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005811C0_696D31CF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005811C0_696D31CF	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00581B80_E3538055	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00581B80_E3538055	476	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00583270_A3B972B9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00583270_A3B972B9	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00584AD0_6EDDB383	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00584AD0_6EDDB383	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005859A0_4B50EB93	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005859A0_4B50EB93	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005862E0_AFF1B07D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005862E0_AFF1B07D	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00588BC0_4E2CAC94	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00588BC0_4E2CAC94	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00588BC0_6599B253	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00588BC0_6599B253	52	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005899E0_1FE8750F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005899E0_1FE8750F	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00589C10_D0E9D4E3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00589C10_D0E9D4E3	36	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0058BB50_29AADF52	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058BB50_29AADF52	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0058CFE0_6E80059E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058CFE0_6E80059E	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0058D160_4B53BB8A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0058D160_4B53BB8A	72	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005A2A60_B7FE2E93	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005A2A60_B7FE2E93	44	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005A4350_8EB755BD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005A4350_8EB755BD	48	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005AACB0_2533FD69	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005AACB0_2533FD69	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005AB1D0_555DB40A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005AB1D0_555DB40A	7296	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005B5690_213E8178	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B5690_213E8178	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005B6560_90DC7408	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B6560_90DC7408	24	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005B7EF0_C1CCA8D7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B7EF0_C1CCA8D7	12	1	1	review	single/weak fixed-offset profile retained for review
